brand,years,usingyears,tag_price,cc,gasoline,max_,compression,doors,source,mileage,type_number,certificate,residual_value
FORD,2014,4,60.8,1500,¨Tªo,112,11,5,8891,23297,4,0,88.48684211
FORD,2014,4,60.8,1500,¨Tªo,112,11,5,8891,6600,4,0,88.48684211
FORD,2017,1,111.9,2000,¨Tªo,245,9.7,5,8891,2800,2,0,88.47184987
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,abc,65800,4,1,88.46641318
VOLKSWAGEN,2015,3,231.8,2000,®ãªo,163,16.5,5,8891,12000,2,0,88.43830889
VOLKSWAGEN,2015,3,231.8,2000,®ãªo,163,16.5,5,UCar,12000,2,0,88.43830889
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,41000,6,1,88.41201717
TOYOTA,2016,2,69.9,1800,¨Tªo,140,10,4,abc,18158,7,1,88.41201717
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,23286,6,1,88.41201717
TOYOTA,2016,2,69.9,1800,¨Tªo,140,10,4,SUM,11500,7,0,88.41201717
TOYOTA,2015,3,93.9,2500,¨Tªo,181,10.4,4,Yahoo,15000,3,0,88.39190628
TOYOTA,2015,3,93.9,2500,¨Tªo,181,10.4,4,Yahoo,14000,3,0,88.39190628
FORD,2015,3,67.9,1600,¨Tªo,125,11,4,UCar,30000,5,0,88.365243
FORD,2015,3,67.9,1600,¨Tªo,125,11,5,8891,28000,1,0,88.365243
HONDA,2017,1,165,2400,¨Tªo,175,10.1,5,8891,10000,3,0,88.36363636
NISSAN,2016,2,60.9,1600,¨Tªo,115,9.8,5,SUM,7017,4,0,88.34154351
MAZDA,2016,2,77.9,2000,¨Tªo,156,14,5,8891,20000,2,0,88.31835687
MAZDA,2016,2,77.9,2000,¨Tªo,156,14,5,8891,19000,2,0,88.31835687
TOYOTA,2017,1,70.9,1800,¨Tªo,140,10,4,8891,12000,4,0,88.29337094
TOYOTA,2016,2,58.9,1500,¨Tªo,109,10.5,5,UCar,19000,5,0,88.2852292
TOYOTA,2016,2,145,2400,¨Tªo,170,9.8,5,8891,15000,2,0,88.27586207
TOYOTA,2016,2,145,2400,¨Tªo,170,9.8,5,8891,15000,2,0,88.27586207
HONDA,2016,2,145,2400,¨Tªo,175,10.1,5,8891,12000,2,0,88.27586207
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,abc,71963,2,1,88.24662813
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,abc,50055,2,1,88.24662813
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,abc,38175,2,1,88.24662813
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,8891,37000,2,0,88.24662813
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,abc,32187,2,1,88.24662813
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,abc,28350,2,1,88.24662813
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,abc,21289,2,1,88.24662813
MAZDA,2016,2,119.9,2200,®ãªo,175,14,5,Yahoo,9128,2,1,88.24020017
TOYOTA,2016,2,61,2000,¨Tªo,133,9.8,5,8891,10000,4,0,88.19672131
MAZDA,2017,1,99.8,1500,®ãªo,105,14.8,5,8891,6000,1,0,88.17635271
MAZDA,2016,2,99.8,1500,®ãªo,105,14.8,5,Yahoo,2062,1,1,88.17635271
MAZDA,2016,2,99.8,1500,®ãªo,105,14.8,5,UCar,2062,1,0,88.17635271
FORD,2016,2,60.8,1500,¨Tªo,112,11,5,8891,8000,4,0,88.15789474
NISSAN,2015,3,59.9,1600,¨Tªo,115,9.8,5,8891,6050,4,1,88.14691152
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,abc,27745,5,1,88.11544992
TOYOTA,2015,3,84.9,2000,¨Tªo,146,10,5,abc,51251,3,1,88.10365135
TOYOTA,2015,3,84.9,2000,¨Tªo,148,9.8,4,abc,12806,1,1,88.10365135
FORD,2015,3,67.9,1600,¨Tªo,125,11,4,abc,35492,6,0,88.07069219
NISSAN,2017,1,60.9,1600,¨Tªo,115,9.8,5,8891,10000,4,0,88.01313629
HONDA,2016,2,65.9,1500,¨Tªo,120,10.3,5,UCar,22300,3,0,88.01213961
MAZDA,2015,3,75.9,2000,¨Tªo,165,14,4,8891,44000,4,0,88.01054018
MAZDA,2016,2,75.9,2000,¨Tªo,165,14,4,SUM,18233,3,0,88.01054018
MAZDA,2016,2,75.9,2000,¨Tªo,165,14,4,SUM,18223,3,0,88.01054018
MAZDA,2016,2,75.9,2000,¨Tªo,165,14,4,8891,18000,3,0,88.01054018
MAZDA,2015,3,75.9,2000,¨Tªo,165,14,4,SUM,22543,4,1,88.01054018
MAZDA,2016,2,75.9,2000,¨Tªo,165,14,4,8891,6000,3,0,88.01054018
LEXUS,2015,3,185,2500,¨Tªo,208,12,4,abc,14857,4,1,88
NISSAN,2015,3,91.5,2000,¨Tªo,141.5,11.2,5,8891,19000,3,0,87.97814208
NISSAN,2015,3,91.5,2000,¨Tªo,141.5,11.2,5,SUM,18815,3,1,87.97814208
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,abc,52804,5,1,87.94567063
TOYOTA,2016,2,58.9,1500,¨Tªo,109,10.5,5,abc,23500,5,1,87.94567063
TOYOTA,2016,2,58.9,1500,¨Tªo,109,10.5,5,abc,22522,5,1,87.94567063
TOYOTA,2016,2,58.9,1500,¨Tªo,109,10.5,5,abc,11000,5,1,87.94567063
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,abc,14886,5,1,87.94567063
TOYOTA,2016,2,58.9,1500,¨Tªo,109,10.5,5,abc,6874,5,1,87.94567063
TOYOTA,2016,2,58.9,1500,¨Tªo,109,10.5,5,abc,6723,5,1,87.94567063
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,SUM,5200,5,0,87.94567063
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,UCar,16452,3,0,87.87346221
TOYOTA,2014,4,57.9,1500,¨Tªo,109,10.5,5,abc,46720,6,1,87.73747841
HONDA,2016,2,65.9,1500,¨Tªo,120,10.3,5,SUM,22300,3,1,87.70864947
HONDA,2016,2,65.9,1500,¨Tªo,120,10.3,5,8891,22000,3,1,87.70864947
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,30000,1,0,87.68736617
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,8891,30000,1,0,87.68736617
TOYOTA,2015,3,239.5,3500,¨Tªo,275,10.8,5,UCar,27000,1,0,87.68267223
TOYOTA,2015,3,239.5,3500,¨Tªo,275,10.8,5,8891,10000,1,0,87.68267223
TOYOTA,2016,2,113.9,2500,ªo¹q,205,12.5,4,Yahoo,16232,7,1,87.62071993
MAZDA,2015,3,79.9,2000,¨Tªo,165,14,4,abc,38000,6,0,87.60951189
MAZDA,2015,3,79.9,2000,¨Tªo,165,14,4,abc,31000,6,0,87.60951189
LEXUS,2016,2,227,2000,¨Tªo,245,10,4,8891,8267,4,0,87.57709251
LEXUS,2015,3,193,2700,¨Tªo,188,10,5,SUM,23375,2,1,87.56476684
LEXUS,2015,3,193,2700,¨Tªo,188,10,5,UCar,23375,2,0,87.56476684
LEXUS,2015,3,193,2700,¨Tªo,188,10,5,8891,23000,2,1,87.56476684
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,abc,25805,3,1,87.52196837
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,abc,34207,3,1,87.52196837
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,abc,16452,3,0,87.52196837
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,SUM,16446,3,1,87.52196837
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,8891,16000,3,1,87.52196837
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,abc,12441,3,1,87.52196837
TOYOTA,2016,2,72.9,1800,¨Tªo,140,10,4,abc,9290,4,1,87.51714678
FORD,2016,2,119.8,2000,¨Tªo,242,9.3,5,8891,4398,3,0,87.47913189
TOYOTA,2013,5,78.9,2000,¨Tªo,146,10,5,UCar,58102,4,0,87.45247148
HONDA,2015,3,145,2400,¨Tªo,175,10.1,5,Yahoo,9980,2,0,87.44827586
HONDA,2015,3,145,2400,¨Tªo,175,10.1,5,8891,9200,2,0,87.44827586
HONDA,2015,3,145,2400,¨Tªo,175,10.1,5,8891,9200,2,0,87.44827586
HONDA,2016,2,62.9,1500,¨Tªo,120,10.3,4,8891,14000,2,0,87.44038156
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,8891,22000,5,0,87.43633277
HONDA,2016,2,65.9,1500,¨Tªo,120,10.3,5,Yahoo,23000,3,1,87.40515933
MAZDA,2015,3,79.9,2000,¨Tªo,165,14,4,abc,38000,6,0,87.359199
MAZDA,2017,1,77.9,2000,¨Tªo,165,14,4,8891,10000,4,0,87.29139923
MAZDA,2016,2,77.9,2000,¨Tªo,156,14,5,8891,12000,2,0,87.29139923
TOYOTA,2017,1,110.9,2500,ªo¹q,205,12.5,4,8891,2000,4,0,87.2858431
HONDA,2016,2,65.9,1500,¨Tªo,120,10.3,5,8891,20000,3,0,87.25341426
NISSAN,2017,1,91.5,2000,¨Tªo,141.5,11.2,5,8891,2000,3,0,87.21311475
HONDA,2016,2,96.9,2400,¨Tªo,190,10,5,8891,21000,3,0,87.20330237
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,8891,65000,4,0,87.19898606
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,abc,63571,4,1,87.19898606
TOYOTA,2013,5,78.9,2000,¨Tªo,146,10,5,abc,69492,4,1,87.19898606
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,abc,46859,4,1,87.19898606
TOYOTA,2013,5,78.9,2000,¨Tªo,146,10,5,abc,52544,4,1,87.19898606
HONDA,2016,2,78.9,1800,¨Tªo,141,10.6,4,8891,10000,1,0,87.19898606
TOYOTA,2015,3,239.5,3500,¨Tªo,275,10.8,5,8891,10000,1,0,87.18162839
TOYOTA,2017,1,70.9,1800,¨Tªo,140,10,4,8891,10000,4,0,87.16502116
HONDA,2016,2,62.9,1500,¨Tªo,120,10.3,4,8891,15000,2,1,87.12241653
TOYOTA,2016,2,81.3,2000,¨Tªo,146,10,5,8891,30000,3,0,87.08487085
NISSAN,2016,2,60.9,1600,¨Tªo,115,9.8,5,UCar,9000,4,0,87.02791461
NISSAN,2016,2,60.9,1600,¨Tªo,115,9.8,5,UCar,4555,4,0,87.02791461
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,36058,6,1,86.981402
TOYOTA,2016,2,69.9,1800,¨Tªo,140,10,4,abc,20000,7,1,86.981402
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,30065,6,1,86.981402
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,28317,6,1,86.981402
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,25048,6,1,86.981402
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,SUM,20710,6,1,86.981402
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,19680,6,1,86.981402
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,18483,6,1,86.981402
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,15969,6,1,86.981402
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,10849,6,1,86.981402
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,7467,6,1,86.981402
FORD,2016,2,92.9,1500,¨Tªo,180,10,5,abc,15000,3,0,86.9752422
MAZDA,2016,2,99.8,1500,®ãªo,105,14.8,5,8891,16000,1,0,86.9739479
TOYOTA,2015,3,84.9,2000,¨Tªo,148,9.8,4,SUM,42100,1,1,86.92579505
TOYOTA,2015,3,84.9,2000,¨Tªo,148,9.8,4,8891,42000,1,0,86.92579505
HONDA,2015,3,145,2400,¨Tªo,175,10.1,5,8891,7304,2,0,86.89655172
MAZDA,2016,2,76.9,2000,¨Tªo,165,14,5,8891,30000,2,0,86.86605982
TOYOTA,2015,3,239.5,3500,¨Tªo,275,10.8,5,8891,25000,1,0,86.84759916
FORD,2015,3,60.8,1500,¨Tªo,112,11,5,8891,32000,4,0,86.84210526
FORD,2014,4,60.8,1500,¨Tªo,112,11,5,8891,24000,4,0,86.84210526
LEXUS,2016,2,183,2000,¨Tªo,245,10,4,8891,16000,5,0,86.77595628
LEXUS,2016,2,183,2000,¨Tªo,245,10,4,Yahoo,6000,5,0,86.77595628
TOYOTA,2017,1,113,2500,¨Tªo,180,10.4,5,8891,6000,2,0,86.72566372
NISSAN,2017,1,60.9,1600,¨Tªo,115,9.8,5,SUM,9000,4,0,86.69950739
NISSAN,2016,2,60.9,1600,¨Tªo,115,9.8,5,8891,13000,4,0,86.69950739
NISSAN,2016,2,60.9,1600,¨Tªo,115,9.8,5,8891,13000,4,0,86.69950739
NISSAN,2016,2,60.9,1600,¨Tªo,115,9.8,5,8891,12000,4,0,86.69950739
NISSAN,2016,2,60.9,1600,¨Tªo,115,9.8,5,SUM,7031,4,1,86.69950739
NISSAN,2016,2,60.9,1600,¨Tªo,115,9.8,5,8891,4555,4,0,86.69950739
MAZDA,2016,2,75.9,2000,¨Tªo,165,14,4,8891,10000,3,0,86.69301713
MAZDA,2016,2,75.9,2000,¨Tªo,165,14,4,8891,10000,3,0,86.69301713
TOYOTA,2016,2,126.9,2000,¨Tªo,200,12.5,2,8891,5220,2,0,86.68242711
NISSAN,2015,3,104.9,2500,¨Tªo,169.4,10,5,8891,40000,3,0,86.65395615
HONDA,2016,2,73.9,1800,¨Tªo,141,10.6,4,UCar,12291,2,0,86.60351827
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,abc,21471,5,0,86.58743633
NISSAN,2014,4,52.9,1600,¨Tªo,109,9.8,4,abc,91300,2,0,86.57844991
NISSAN,2014,4,52.9,1600,¨Tªo,109,9.8,4,abc,86000,2,0,86.57844991
NISSAN,2013,5,52.9,1600,¨Tªo,109,9.8,4,abc,39000,2,0,86.57844991
MAZDA,2016,2,119.9,2200,®ãªo,175,14,5,8891,28000,2,0,86.57214345
MAZDA,2016,2,119.9,2200,®ãªo,175,14,5,abc,15000,2,0,86.57214345
HONDA,2015,3,65.9,1500,¨Tªo,120,10.3,5,UCar,21770,3,0,86.49468892
HONDA,2017,1,96.9,2400,¨Tªo,190,10,5,8891,5200,3,0,86.48090815
NISSAN,2015,3,59.9,1600,¨Tªo,115,9.8,5,SUM,16800,4,1,86.47746244
HONDA,2016,2,73.9,1800,¨Tªo,141,10.6,4,SUM,12000,2,1,86.46820027
TOYOTA,2015,3,239.5,3500,¨Tªo,275,10.8,5,UCar,30700,1,0,86.43006263
FORD,2017,1,72.9,1000,¨Tªo,125,10,5,UCar,13000,2,0,86.41975309
MITSUBISHI,2015,3,66.9,1800,¨Tªo,143,10.5,4,SUM,11498,4,1,86.39760837
MAZDA,2015,3,79.9,2000,¨Tªo,165,14,4,abc,39623,6,0,86.35794743
TOYOTA,2015,3,239.5,3500,¨Tªo,275,10.8,5,8891,31000,1,0,86.34655532
TOYOTA,2015,3,239.5,3500,¨Tªo,275,10.8,5,Yahoo,30000,1,1,86.34655532
NISSAN,2016,2,91.5,2000,¨Tªo,141.5,11.2,5,8891,16000,3,0,86.33879781
VOLKSWAGEN,2017,1,144.8,2000,¨Tªo,180,11.65,5,8891,6000,1,0,86.32596685
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,abc,40125,2,1,86.31984586
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,8891,39000,2,1,86.31984586
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,8891,39000,2,1,86.31984586
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,abc,32309,2,1,86.31984586
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,abc,28350,2,1,86.31984586
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,abc,22137,2,1,86.31984586
TOYOTA,2014,4,51.9,1500,¨Tªo,109,10.5,4,abc,11483,2,1,86.31984586
MAZDA,2014,4,64.9,1600,¨Tªo,106,10,4,UCar,40359,3,0,86.28659476
MAZDA,2015,3,80.9,2000,¨Tªo,165,14,5,8891,36000,2,0,86.27935723
MAZDA,2015,3,80.9,2000,¨Tªo,165,14,5,8891,26000,2,0,86.27935723
MAZDA,2015,3,80.9,2000,¨Tªo,165,14,5,8891,20000,2,0,86.27935723
TOYOTA,2016,2,109.9,1800,ªo¹q,122,13,5,8891,8000,1,0,86.26023658
TOYOTA,2016,2,58.9,1500,¨Tªo,109,10.5,5,abc,20076,5,1,86.24787776
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,abc,18000,5,1,86.24787776
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,abc,18000,5,1,86.24787776
TOYOTA,2016,2,58.9,1500,¨Tªo,109,10.5,5,8891,10000,5,0,86.24787776
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,abc,12384,5,1,86.24787776
TOYOTA,2016,2,58.9,1500,¨Tªo,109,10.5,5,8891,2661,5,0,86.24787776
LEXUS,2017,1,190,2000,¨Tªo,245,10,4,8891,2000,5,0,86.21052632
HONDA,2016,2,65.9,1500,¨Tªo,120,10.3,5,8891,32000,3,0,86.19119879
HONDA,2016,2,65.9,1500,¨Tªo,120,10.3,5,8891,10000,3,0,86.19119879
HONDA,2015,3,65.9,1500,¨Tªo,120,10.3,5,SUM,12330,3,1,86.19119879
HONDA,2015,3,78.9,1800,¨Tªo,141,10.6,4,8891,40000,1,0,86.18504436
MAZDA,2016,2,99.8,1500,®ãªo,105,14.8,5,UCar,5200,1,0,86.17234469
FORD,2016,2,72.9,1000,¨Tªo,125,10,5,8891,14000,4,0,86.14540466
TOYOTA,2016,2,72.9,1800,¨Tªo,140,10,4,8891,10000,4,0,86.14540466
TOYOTA,2016,2,72.9,1800,¨Tªo,140,10,4,abc,8000,4,1,86.14540466
TOYOTA,2015,3,72.9,1800,¨Tªo,140,10,4,abc,11500,4,1,86.14540466
TOYOTA,2015,3,72.9,1800,¨Tªo,140,10,4,abc,11000,4,1,86.14540466
NISSAN,2016,2,91.5,2000,¨Tªo,141.5,11.2,5,8891,10000,3,0,86.12021858
MAZDA,2015,3,79.9,2000,¨Tªo,165,14,4,8891,20000,6,0,86.10763454
HONDA,2015,3,78.9,1800,¨Tªo,141,10.6,4,8891,42000,1,0,86.05830165
TOYOTA,2016,2,93.9,2000,¨Tªo,167,12.7,4,8891,10000,3,0,86.04898829
MAZDA,2014,4,121.8,2200,®ãªo,175,14,5,SUM,8133,2,1,86.04269294
TOYOTA,2013,5,100.9,2500,¨Tªo,180,10.4,5,abc,69601,4,1,86.02576809
TOYOTA,2014,4,57.9,1500,¨Tªo,109,10.5,5,abc,43000,6,1,86.01036269
TOYOTA,2014,4,57.9,1500,¨Tªo,109,10.5,5,SUM,37889,6,1,86.01036269
FORD,2016,2,92.9,1500,¨Tªo,180,10,5,8891,4025,3,0,86.00645856
MAZDA,2016,2,99.8,1500,®ãªo,105,14.8,5,8891,5500,1,0,85.97194389
MAZDA,2016,2,99.8,1500,®ãªo,105,14.8,5,8891,5500,1,0,85.97194389
MAZDA,2016,2,99.8,1500,®ãªo,105,14.8,5,8891,3000,1,0,85.97194389
FORD,2015,3,69.8,1000,¨Tªo,125,10,5,UCar,22019,1,0,85.95988539
HONDA,2015,3,78.9,1800,¨Tªo,141,10.6,4,8891,42000,1,0,85.93155894
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,SUM,58858,4,0,85.93155894
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,SUM,31259,4,1,85.93155894
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,abc,19664,4,1,85.93155894
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,abc,16000,4,0,85.93155894
NISSAN,2016,2,91.5,2000,¨Tªo,141.5,11.2,5,8891,6000,3,0,85.90163934
FORD,2016,2,92.9,1500,¨Tªo,180,10,5,8891,18000,3,1,85.89881593
FORD,2016,2,92.9,1500,¨Tªo,180,10,5,8891,16000,3,0,85.89881593
LEXUS,2015,3,185,2500,¨Tªo,208,12,4,SUM,15647,4,1,85.83783784
MAZDA,2014,4,69.9,2000,¨Tªo,151,10,4,abc,60000,8,0,85.83690987
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,UCar,35660,6,0,85.83690987
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,UCar,32835,6,0,85.83690987
TOYOTA,2016,2,69.9,1800,¨Tªo,140,10,4,UCar,16621,7,0,85.83690987
MAZDA,2014,4,69.9,1500,¨Tªo,103,10,5,8891,47000,1,0,85.83690987
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,UCar,24000,6,0,85.83690987
MAZDA,2016,2,76.9,2000,¨Tªo,165,14,5,UCar,12400,5,0,85.82574772
MAZDA,2016,2,76.9,2000,¨Tªo,165,14,5,8891,10000,2,0,85.82574772
FORD,2016,2,83.9,2000,®ãªo,180,16.7,4,UCar,4032,2,0,85.81644815
HONDA,2014,4,90.9,2400,¨Tªo,190,10,5,SUM,55537,4,1,85.80858086
HONDA,2013,5,90.9,2400,¨Tªo,190,10,5,abc,18421,4,0,85.80858086
NISSAN,2015,3,104.9,2500,¨Tªo,169.4,10,5,8891,6000,3,0,85.79599619
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,abc,17302,3,1,85.76449912
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,abc,9877,3,0,85.76449912
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,abc,9877,3,0,85.76449912
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,SUM,9701,3,1,85.76449912
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,abc,13700,3,1,85.76449912
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,abc,13198,3,1,85.76449912
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,abc,5958,3,1,85.76449912
TOYOTA,2015,3,84.9,2000,¨Tªo,148,9.8,4,SUM,29748,1,0,85.74793875
HONDA,2012,6,84.9,2000,¨Tªo,150,10.5,5,8891,49000,2,0,85.74793875
TOYOTA,2015,3,84.9,2000,¨Tªo,148,9.8,4,8891,19000,1,0,85.74793875
TOYOTA,2015,3,84.9,2000,¨Tªo,148,9.8,4,abc,17700,1,1,85.74793875
TOYOTA,2014,4,84.9,2000,¨Tªo,148,9.8,4,abc,27400,1,1,85.74793875
TOYOTA,2016,2,72.9,1800,¨Tªo,140,10,4,8891,8692,4,0,85.73388203
MAZDA,2017,1,103.9,2000,¨Tªo,165,14,5,8891,3955,1,0,85.65928778
HONDA,2016,2,96.9,2400,¨Tªo,190,10,5,UCar,10600,3,0,85.65531476
FORD,2016,2,186.8,2300,¨Tªo,314,9.5,2,UCar,33000,1,0,85.65310493
FORD,2016,2,75.9,1500,¨Tªo,180,10,5,8891,16000,2,0,85.63899868
MAZDA,2015,3,75.9,2000,¨Tªo,165,14,4,8891,9121,4,0,85.63899868
NISSAN,2016,2,74.5,1800,¨Tªo,131,9.9,4,8891,10000,7,0,85.63758389
FORD,2017,1,111.9,2000,¨Tªo,245,9.7,5,8891,10000,2,0,85.61215371
FORD,2017,1,111.9,2000,¨Tªo,245,9.7,5,8891,2900,2,0,85.61215371
VOLKSWAGEN,2014,4,152.8,2000,¨Tªo,210,9.6,4,8891,7200,1,0,85.60209424
TOYOTA,2015,3,168,2400,¨Tªo,170,9.8,5,abc,29662,3,1,85.5952381
TOYOTA,2015,3,168,2400,¨Tªo,170,9.8,5,abc,5860,3,1,85.5952381
FORD,2016,2,83.9,2000,®ãªo,180,16.7,4,8891,4032,1,0,85.57806913
MAZDA,2016,2,76.9,2000,¨Tªo,165,14,5,8891,27000,2,0,85.5656697
MAZDA,2016,2,76.9,2000,¨Tªo,165,14,5,8891,13000,2,0,85.5656697
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,SUM,49133,6,1,85.55078684
MAZDA,2013,5,69.9,2000,¨Tªo,151,10,4,8891,74000,2,0,85.55078684
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,8891,36000,6,0,85.55078684
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,32835,6,0,85.55078684
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,SUM,30000,6,1,85.55078684
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,8891,30000,6,1,85.55078684
TOYOTA,2016,2,69.9,1800,¨Tªo,140,10,4,8891,14000,7,0,85.55078684
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,25050,6,1,85.55078684
TOYOTA,2016,2,69.9,1800,¨Tªo,140,10,4,8891,13000,7,0,85.55078684
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,SUM,23821,6,0,85.55078684
TOYOTA,2016,2,69.9,1800,¨Tªo,140,10,4,8891,10000,7,0,85.55078684
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,15800,6,1,85.55078684
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,13803,6,1,85.55078684
TOYOTA,2015,3,69.9,1800,¨Tªo,140,10,4,abc,6132,6,1,85.55078684
TOYOTA,2015,3,116.9,2000,¨Tªo,200,12.5,2,8891,20000,2,0,85.54319932
HONDA,2015,3,62.9,1500,¨Tªo,120,10.3,4,8891,29000,3,0,85.53259141
HONDA,2016,2,62.9,1500,¨Tªo,120,10.3,4,8891,15000,2,1,85.53259141
FORD,2016,2,60.8,1500,¨Tªo,112,11,5,UCar,13108,3,0,85.52631579
FORD,2014,4,60.8,1500,¨Tªo,112,11,5,8891,42000,4,0,85.52631579
FORD,2015,3,81.9,2000,®ãªo,163,16,4,UCar,20038,2,0,85.47008547
MAZDA,2016,2,103.9,2000,¨Tªo,165,14,5,Yahoo,12000,1,0,85.466795
MAZDA,2016,2,103.9,2000,¨Tªo,165,14,5,abc,12000,1,0,85.466795
HONDA,2016,2,96.9,2400,¨Tªo,190,10,5,8891,11000,3,0,85.44891641
HONDA,2016,2,96.9,2400,¨Tªo,190,10,5,Yahoo,10600,3,1,85.44891641
HONDA,2014,4,74.9,1800,¨Tªo,141,10.6,4,UCar,30000,1,0,85.44726302
LEXUS,2016,2,289,3500,¨Tªo,300,11.8,5,8891,20000,6,0,85.39792388
NISSAN,2016,2,60.9,1600,¨Tªo,115,9.8,5,UCar,11000,4,0,85.38587849
FORD,2016,2,107.8,2000,¨Tªo,242,9.3,5,UCar,15408,2,0,85.3432282
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,8891,30000,2,0,85.29111338
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,8891,30000,2,0,85.29111338
HONDA,2015,3,97.9,2400,¨Tªo,190,10,5,8891,30000,2,0,85.29111338
NISSAN,2016,2,91.5,2000,¨Tªo,141.5,11.2,5,UCar,23610,3,0,85.24590164
FORD,2015,3,81.9,2000,®ãªo,163,16,4,abc,20034,2,0,85.22588523
MAZDA,2014,4,121.8,2200,®ãªo,175,14,5,SUM,34187,2,1,85.22167488
MAZDA,2014,4,121.8,2200,®ãªo,175,14,5,8891,34000,2,1,85.22167488
MITSUBISHI,2016,2,66.9,1800,¨Tªo,143,10.5,4,UCar,27784,4,0,85.20179372
FORD,2014,4,60.8,1500,¨Tªo,112,11,5,8891,70000,4,1,85.19736842
